track_id,track_name,track_artist,track_album_name,track_album_release_date,playlist_genre,playlist_subgenre,energy,tempo,danceability,loudness,liveness,valence,speechiness,acousticness,instrumentalness,track_popularity,duration_ms,mode,key,time_signature,release_year,release_month,release_quarter,playlist_specified_genre
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,Blue Öyster Cult,Agents Of Fortune,1976-12-01,rock,classic,0.927,141.466,0.333,-8.55,0.297,0.385,0.0733,0.0029,0.000208,75,308120,0,9,4,1976,12,4,rock_classic
5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),1995-04-01,rock,classic,0.787,126.879,0.767,-9.897,0.0513,0.964,0.0331,0.0163,0.583,77,266200,1,3,4,1995,4,2,rock_classic
5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,Pink Floyd,The Wall,1979-11-01,rock,classic,0.366,127.163,0.472,-12.595,0.0837,0.171,0.0286,0.15,0.312,71,382297,0,11,4,1979,11,4,rock_classic
3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),1971-11-01,rock,classic,0.864,81.394,0.437,-7.842,0.242,0.749,0.0904,0.396,0.0314,69,295387,0,4,4,1971,11,4,rock_classic
6y20BV5L33R8YXM0YuI38N,No One Knows,Queens of the Stone Age,Songs For The Deaf,2002-01-01,rock,classic,0.584,170.411,0.509,-4.907,0.384,0.685,0.057,0.0368,9.96e-05,69,278747,1,0,4,2002,1,1,rock_classic
4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',The Doobie Brothers,The Captain and Me,1973-01-01,rock,classic,0.912,117.399,0.575,-7.275,0.0562,0.843,0.0393,0.0916,0.00211,69,207267,0,7,4,1973,1,1,rock_classic
5PntSbMHC1ud6Vvl8x56qd,Loser,Beck,Mellow Gold,1994-03-01,rock,classic,0.611,85.387,0.654,-10.45,0.405,0.786,0.119,0.0337,0.000178,69,235000,1,2,4,1994,3,1,rock_classic
1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,American Pie,1971-04-01,rock,classic,0.482,138.453,0.529,-11.709,0.0842,0.492,0.0599,0.7,0.0,74,516893,0,4,4,1971,4,2,rock_classic
3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police,Outlandos D'Amour (Remastered 2003),1978-11-01,rock,classic,0.748,134.114,0.618,-8.905,0.0473,0.663,0.358,0.0384,4.1e-06,77,191947,1,0,4,1978,11,4,rock_classic
1HOMkjp0nHMaTnfAkslCQj,My Sharona,The Knack,Get The Knack,1979-01-01,rock,classic,0.7,147.245,0.586,-9.558,0.0318,0.897,0.0363,0.0589,0.00125,69,295400,1,0,4,1979,1,1,rock_classic
5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,Lou Reed,Transformer,1972-12-01,rock,classic,0.318,104.522,0.575,-16.729,0.0934,0.385,0.109,0.683,0.000202,74,254173,1,0,4,1972,12,4,rock_classic
43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Thin Lizzy,Jailbreak (Deluxe Edition),1976-12-01,rock,classic,0.706,80.823,0.445,-9.803,0.205,0.768,0.0461,0.234,0.000252,70,266720,1,8,4,1976,12,4,rock_classic
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,Highway to Hell,1979-07-01,rock,classic,0.913,115.728,0.574,-4.793,0.156,0.423,0.133,0.061,0.00158,84,208400,0,6,4,1979,7,3,rock_classic
4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,The Stranger (Legacy Edition),1977-02-01,rock,classic,0.495,124.936,0.532,-6.662,0.0754,0.308,0.0343,0.659,0.0,79,214240,1,10,4,1977,2,1,rock_classic
1L94M3KIu7QluZe63g64rv,Alive,Pearl Jam,Ten,1991-08-01,rock,classic,0.875,75.009,0.284,-6.069,0.402,0.595,0.0422,0.00752,0.000461,73,340907,0,11,4,1991,8,3,rock_classic
6pPWRBubXOBAHnjl5ZIujB,The Best,Tina Turner,Foreign Affair,1989-09-01,rock,classic,0.737,103.867,0.662,-9.54,0.119,0.744,0.0296,0.108,0.0191,69,329800,1,0,4,1989,9,3,rock_classic
0uppYCG86ajpV2hSR3dJJ0,Give It Away,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),1991-09-01,rock,classic,0.936,91.577,0.666,-9.919,0.153,0.776,0.0476,0.00244,0.086,72,282907,1,7,4,1991,9,3,rock_classic
6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),Green Day,Nimrod,1997-10-01,rock,classic,0.432,94.605,0.475,-7.844,0.161,0.648,0.0302,0.183,0.0,79,153467,1,7,4,1997,10,4,rock_classic
4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,Don Henley,Building The Perfect Beast,1984-11-01,rock,classic,0.549,176.941,0.516,-13.741,0.184,0.907,0.0373,0.501,0.00572,73,288733,1,6,4,1984,11,4,rock_classic
6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,The Doors,1967-01-01,rock,classic,0.751,89.839,0.421,-9.584,0.17,0.789,0.0472,0.2,0.0,72,145867,1,9,4,1967,1,1,rock_classic
0Puj4YlTm6xNzDDADXHMI9,Sabotage,Beastie Boys,Ill Communication,1994-05-01,rock,classic,0.938,168.131,0.324,-7.332,0.0961,0.543,0.102,0.032,0.0321,71,178440,0,6,4,1994,5,2,rock_classic
0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017,Def Leppard,Hysteria (Super Deluxe),1987-08-01,rock,classic,0.953,84.989,0.267,-4.899,0.283,0.568,0.096,0.00211,0.0,72,267307,0,1,4,1987,8,3,rock_classic
5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,Foo Fighters,There Is Nothing Left To Lose,1999-11-01,rock,classic,0.919,135.997,0.465,-4.025,0.262,0.537,0.0408,1.83e-05,2.07e-05,73,235293,1,4,4,1999,11,4,rock_classic
0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,Pat Benatar,Crimes Of Passion,1980-08-01,rock,classic,0.58,127.402,0.741,-9.05,0.212,0.944,0.0304,0.117,3.61e-05,70,171267,1,4,4,1980,8,3,rock_classic
6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),1995-04-01,rock,classic,0.72,121.864,0.404,-9.18,0.0466,0.475,0.0623,5.59e-05,0.836,73,258467,0,10,4,1995,4,2,rock_classic
6qLEOZvf5gI7kWE63JE7p3,Interstate Love Song - 2019 Remaster,Stone Temple Pilots,Purple (2019 Remaster),1994-06-01,rock,classic,0.927,170.814,0.215,-7.327,0.126,0.49,0.0452,0.000273,0.00661,72,194853,1,9,4,1994,6,2,rock_classic
5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,The Clash,London Calling (Remastered),1979-11-01,rock,classic,0.801,133.769,0.651,-7.34,0.0825,0.776,0.0514,0.123,0.0,70,200480,1,0,4,1979,11,4,rock_classic
6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,Pink Floyd,Wish You Were Here,1975-09-01,rock,classic,0.262,122.861,0.481,-15.73,0.832,0.375,0.0414,0.735,0.0114,75,334744,1,7,4,1975,9,3,rock_classic
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,Full Moon Fever,1989-01-01,rock,classic,0.449,84.383,0.623,-13.333,0.0613,0.573,0.0253,0.212,0.0,75,256000,1,5,4,1989,1,1,rock_classic
6txWz9UapYHVxEd7dDIHXT,No Rain,Blind Melon,Blind Melon,1992-01-01,rock,classic,0.476,148.117,0.389,-9.342,0.255,0.566,0.0316,0.619,5.09e-05,73,217107,1,9,4,1992,1,1,rock_classic
05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,Van Halen,1984 (Remastered),1984-01-01,rock,classic,0.978,141.167,0.526,-5.436,0.0744,0.451,0.108,0.00122,4.75e-05,72,210227,1,8,4,1984,1,1,rock_classic
5sFDReWLrZHLFZFjHsjUTS,Would? (2022 Remaster),Alice In Chains,Dirt (2022 Remaster),1992-09-01,rock,classic,0.842,100.127,0.297,-7.457,0.0848,0.586,0.0488,0.000286,9.1e-06,72,206773,1,6,4,1992,9,3,rock_classic
6hTcuIQa0sxrrByu9wTD7s,Born to Run,Bruce Springsteen,Born To Run,1975-08-01,rock,classic,0.944,146.347,0.27,-4.199,0.116,0.606,0.0975,0.00501,2.05e-05,70,269920,1,4,4,1975,8,3,rock_classic
648TTtYB0bH0P8Hfy0FmkL,Unforgettable,Nat King Cole,Unforgettable,1954-01-01,jazz,classic,0.182,136.094,0.349,-13.507,0.143,0.178,0.031,0.92,0.0152,69,191973,1,5,3,1954,1,1,jazz_classic
2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato","Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra",Tchaikovsky: Swan Lake,1976-01-01,classical,essential,0.164,58.303,0.136,-18.756,0.109,0.071,0.0364,0.911,0.916,68,166867,0,4,4,1976,1,1,classical_essential
3DNRdudZ2SstnDCVKFdXxG,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto","Ludwig van Beethoven, Paul Lewis","Beethoven: Piano Sonatas, Vol.3",2007-09-01,classical,essential,0.00527,170.612,0.184,-37.264,0.173,0.151,0.0432,0.995,0.887,68,315427,0,1,3,2007,9,3,classical_essential
1BncfTJAWxrsxyT9culBrj,Experience,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",In A Time Lapse,2013-01-01,classical,essential,0.449,92.468,0.447,-10.634,0.0697,0.036,0.0376,0.934,0.961,75,315427,1,2,4,2013,1,1,classical_essential
2EKL77lwxvo615Ga7VjEUl,HIM ALL ALONG,Gunna,HIM ALL ALONG,2024-10-01,hip-hop,modern,0.507,130.007,0.872,-6.323,0.111,0.506,0.072,0.195,0.0,76,158667,0,4,4,2024,10,4,hip-hop_modern
4CkbpelT92r4dVkceDX9g1,Leave Me Alone,BigXthaPlug,TAKE CARE,2024-10-01,hip-hop,modern,0.802,128.085,0.835,-4.286,0.0882,0.374,0.243,0.0311,7.33e-06,71,143778,1,7,4,2024,10,4,hip-hop_modern
2t4H61OtTYgmDe61KxkjKH,PLUTOSKI,Future,MIXTAPE PLUTO,2024-09-01,hip-hop,modern,0.533,120.011,0.794,-8.206,0.207,0.15,0.0591,0.14,2.76e-05,73,179023,1,9,4,2024,9,3,hip-hop_modern
5xeSd4HgzrYpNLEf3LfYLK,WHATCHU KNO ABOUT ME (feat. Sexyy Red),"GloRilla, Sexyy Red",GLORIOUS,2024-10-01,hip-hop,modern,0.684,166.976,0.832,-4.691,0.229,0.68,0.359,0.00449,0.0,78,149461,1,1,4,2024,10,4,hip-hop_modern
6afQ4fJDJ9QqU5BKIH99Ej,Insecurities,Lil Baby,Insecurities,2024-11-01,hip-hop,modern,0.642,111.907,0.65,-5.332,0.0855,0.186,0.04,0.00502,0.0,70,127154,1,2,4,2024,11,4,hip-hop_modern
76Ku9OBFK1NjMylR8r4WLK,Gang Baby,NLE Choppa,SLUT SZN,2024-09-01,hip-hop,modern,0.699,129.054,0.92,-6.635,0.0745,0.484,0.358,0.00768,0.0,72,138180,1,11,4,2024,9,3,hip-hop_modern
487JCvAXVblflZyDJn3fSp,Help Me,Real Boston Richey,Help Me,2024-05-01,hip-hop,modern,0.709,78.53,0.749,-6.385,0.329,0.564,0.259,0.155,0.0,73,181166,1,6,4,2024,5,2,hip-hop_modern
1560osUcXrnov6yuOjXvc1,No Face,Drake,No Face,2024-08-01,hip-hop,modern,0.69,125.951,0.853,-5.858,0.0835,0.471,0.0647,0.0771,0.0,78,137143,1,10,4,2024,8,3,hip-hop_modern
3aCPResPDNae3pXTocGpYe,LIL DEMON,Future,MIXTAPE PLUTO,2024-09-01,hip-hop,modern,0.754,131.001,0.863,-5.851,0.0913,0.301,0.0611,0.00125,0.0,77,139197,1,11,4,2024,9,3,hip-hop_modern
62oLxos6R04SVYL1lXidvu,2 Slippery (feat. BossMan Dlow),"Luh Tyler, BossMan Dlow",Mr. Skii,2024-08-01,hip-hop,modern,0.4,106.682,0.608,-9.519,0.119,0.089,0.32,0.029,0.000327,69,159228,1,1,5,2024,8,3,hip-hop_modern
4lwfqyQXSDJ7kELpMErMih,Sorry Not Sorry,"Lil Yachty, Veeze",Sorry Not Sorry,2024-08-01,hip-hop,modern,0.509,157.94,0.662,-9.159,0.266,0.549,0.322,0.247,0.0,70,136709,1,1,4,2024,8,3,hip-hop_modern
2cZOYofOX4d6g0OXxkaIjA,ALL RED,Playboi Carti,ALL RED,2024-09-01,hip-hop,modern,0.663,143.082,0.76,-4.763,0.305,0.209,0.0551,0.109,0.0,81,148053,0,9,4,2024,9,3,hip-hop_modern
1Ftb0PK0Qqwax3gofiMd2X,I CAN’T LET GO,"Lil Tecca, Don Toliver",PLAN A,2024-09-01,hip-hop,modern,0.761,147.216,0.649,-4.204,0.207,0.313,0.152,0.00694,0.0,73,150204,1,8,4,2024,9,3,hip-hop_modern
4ppKM7xnkSAwSyKqD4QTY4,Chill Bae,Lil Uzi Vert,Eternal Atake 2,2024-11-01,hip-hop,modern,0.663,184.057,0.672,-5.984,0.134,0.381,0.243,0.112,0.0,76,138324,1,3,4,2024,11,4,hip-hop_modern
26TX1oZbaDeKxfTYDclSAo,2AM,BigXthaPlug,TAKE CARE,2024-10-01,hip-hop,modern,0.681,114.991,0.884,-5.839,0.277,0.324,0.149,0.0439,0.0,69,184294,1,8,4,2024,10,4,hip-hop_modern
1qIwin7JMVuX70qN6wD8ww,It's Up (feat. Young Thug & 21 Savage),"Drake, Young Thug, 21 Savage",100 GIGS,2024-08-01,hip-hop,modern,0.723,139.942,0.783,-4.881,0.159,0.294,0.135,0.0264,0.0,76,278001,1,1,4,2024,8,3,hip-hop_modern
2JapCT0xikq6Fy1PQiJz1C,The Viper,BabyChiefDoit,The Viper,2024-09-01,hip-hop,modern,0.831,139.905,0.652,-5.972,0.269,0.648,0.264,0.0111,0.0,68,150997,0,10,4,2024,9,3,hip-hop_modern
1JF8LkQWZ8grXb2emqrNKn,Brokey,Latto,Sugar Honey Iced Tea,2024-08-01,hip-hop,modern,0.525,75.013,0.776,-6.723,0.108,0.467,0.137,0.0366,0.0,70,217613,1,1,4,2024,8,3,hip-hop_modern
0U60hgxzGit7juEuHul2y3,25,Rod Wave,Last Lap,2024-10-01,hip-hop,modern,0.5,63.925,0.427,-8.269,0.127,0.269,0.141,0.286,0.0,76,180000,1,0,5,2024,10,4,hip-hop_modern
3lUYO6zvXI88sNDpyKvIJ2,Or What,"NLE Choppa, 41, Kyle Richh",Or What,2024-09-01,hip-hop,modern,0.586,125.845,0.731,-7.564,0.0987,0.147,0.172,0.116,0.0,77,199165,0,1,4,2024,9,3,hip-hop_modern
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",WE DON'T TRUST YOU,2024-03-01,hip-hop,modern,0.552,144.941,0.64,-5.679,0.119,0.112,0.129,0.0215,0.0,84,228267,1,2,4,2024,3,1,hip-hop_modern
2aYHxnMF2umAavtgBvmkY1,Thought I Was Dead (feat. ScHoolboy Q & Santigold),"Tyler TheCreator|, ScHoolboy Q, Santigold",CHROMAKOPIA,2024-10-01,hip-hop,modern,0.859,129.77,0.77,-3.382,0.673,0.64,0.275,0.362,0.0,85,207273,0,10,4,2024,10,4,hip-hop_modern
3lCb7ZYE3Fvie4JOPqpXfY,FIELD TRIP,"¥$, Playboi Carti, Don Toliver, Kodak Black",FIELD TRIP,2024-08-01,hip-hop,modern,0.685,121.991,0.731,-4.707,0.0865,0.458,0.12,0.054,0.0,72,167229,0,11,4,2024,8,3,hip-hop_modern
2jnezASa7o0lP6aif6VrIf,TEFLON DON,Future,MIXTAPE PLUTO,2024-09-01,hip-hop,modern,0.578,124.005,0.916,-6.275,0.113,0.192,0.124,0.00349,0.00402,74,159894,1,11,4,2024,9,3,hip-hop_modern
1eroCliWpJrEu1V7VSObcO,Circadian Rhythm,Drake,100 GIGS,2024-08-01,hip-hop,modern,0.574,146.007,0.694,-6.144,0.082,0.286,0.0483,0.193,0.0,79,126356,0,1,4,2024,8,3,hip-hop_modern
1F5Qp0SJS0QUfqIoQggrLz,The Largest,BigXthaPlug,The Largest,2024-08-01,hip-hop,modern,0.867,131.041,0.902,-3.108,0.142,0.799,0.225,0.0678,0.0,68,132338,0,10,4,2024,8,3,hip-hop_modern
3NE6g9h77FZbQqCLzUpGRt,Light Year (Practice),Lil Uzi Vert,Eternal Atake 2,2024-11-01,hip-hop,modern,0.692,140.203,0.637,-7.231,0.345,0.427,0.164,0.0153,0.0,73,164366,0,1,4,2024,11,4,hip-hop_modern
3rXlcLZk3MCaRPND5g9QiW,Blow for Blow (feat. J. Cole),"Tee Grizzley, J. Cole",Blow for Blow (feat. J. Cole),2024-09-01,hip-hop,modern,0.478,104.563,0.675,-10.201,0.127,0.39,0.512,0.0731,7.8e-06,69,210286,1,1,4,2024,9,3,hip-hop_modern
5RePVWy39tLpHH0WwXgBsK,Rah Tah Tah,Tyler TheCreator|,CHROMAKOPIA,2024-10-01,hip-hop,modern,0.878,82.557,0.661,-4.099,0.381,0.514,0.31,0.00289,0.0,87,165413,1,1,4,2024,10,4,hip-hop_modern
2FRc9wqgIjg2E3bH13ww6U,Both Ways,Juice WRLD,The Pre-Party (Extended),2024-10-01,hip-hop,modern,0.396,78.022,0.726,-9.121,0.527,0.413,0.283,0.269,0.0,73,197428,0,5,4,2024,10,4,hip-hop_modern
2dKkVF2m160z0RNDN2dddc,NISSAN ALTIMA,Doechii,Alligator Bites Never Heal,2024-08-01,hip-hop,modern,0.711,117.038,0.974,-5.206,0.0888,0.328,0.194,0.0988,3.92e-05,72,126832,0,11,4,2024,8,3,hip-hop_modern
5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,A$AP Rocky,Tailor Swif,2024-08-01,gaming,modern,0.527,77.499,0.824,-5.506,0.368,0.212,0.118,0.149,0.0,74,155391,1,8,4,2024,8,3,gaming_modern
32ioWMgkyA6mFcXJMggBoz,GEEK TIMË,Yeat,LYFESTYLE,2024-10-01,hip-hop,modern,0.752,158.042,0.638,-6.227,0.17,0.242,0.0385,0.0066,0.734,72,170188,0,1,4,2024,10,4,hip-hop_modern
2I9foKseoFQh07p6sD2voE,Many Men (Wish Death),50 Cent,Get Rich Or Die Tryin',2003-02-01,hip-hop,gangster,0.826,108.52,0.654,-2.93,0.131,0.417,0.354,0.0153,0.00146,71,256227,0,6,5,2003,2,1,hip-hop_gangster
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),2024-05-01,arabic,gangster,0.764,140.113,0.882,-5.241,0.119,0.886,0.204,0.359,0.0,81,140733,1,11,4,2024,5,2,arabic_gangster
1haa8GXT0cl9wzRnpZG0YH,"Bent (with Kyle Richh, Jenn Carter & TaTa)","41, Kyle Richh, Jenn Carter, TaTa",41 World: Not The Album,2023-11-01,hip-hop,gangster,0.632,123.987,0.848,-7.381,0.282,0.253,0.277,0.398,0.0,68,171198,1,2,4,2023,11,4,hip-hop_gangster
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,Meet The Woo,2019-07-01,hip-hop,gangster,0.805,142.096,0.548,-5.732,0.408,0.649,0.351,0.212,0.000405,76,216387,1,7,4,2019,7,3,hip-hop_gangster
2Gk6fi0dqt91NKvlzGsmm7,SAY MY GRACE (feat. Travis Scott),"Offset, Travis Scott",SET IT OFF,2023-10-01,hip-hop,gangster,0.631,121.854,0.772,-5.082,0.129,0.433,0.0431,0.0648,0.0,70,173253,1,10,4,2023,10,4,hip-hop_gangster
3WCXvxgQ7U3mznWsQjiEMu,6locc 6a6y,Lil Loaded,6locc 6a6y,2019-12-01,hip-hop,gangster,0.702,125.089,0.871,-8.025,0.0912,0.675,0.253,0.296,0.0,69,131286,1,5,4,2019,12,4,hip-hop_gangster
6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),"Lil Durk, J. Cole",All My Life (feat. J. Cole),2023-05-01,hip-hop,gangster,0.57,142.974,0.787,-5.881,0.135,0.733,0.225,0.0449,0.0,69,223879,1,3,4,2023,5,2,hip-hop_gangster
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",HEROES & VILLAINS,2022-12-01,hip-hop,gangster,0.583,116.624,0.709,-5.298,0.195,0.533,0.204,0.138,2.97e-06,79,182667,0,5,4,2022,12,4,hip-hop_gangster
7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,King Von,Levon James,2020-03-01,hip-hop,gangster,0.592,159.98,0.82,-7.002,0.121,0.4,0.29,0.0149,4.71e-06,78,196180,1,1,4,2020,3,1,hip-hop_gangster
4vzJrkfHbCGaodPA5RY5BV,Loading,Central Cee,Wild West,2021-03-01,hip-hop,gangster,0.68,144.006,0.85,-6.18,0.0964,0.694,0.338,0.732,0.0,70,173333,0,3,1,2021,3,1,hip-hop_gangster
2yUzr8Sr6ldG8vmHhZwTnz,née-nah,"21 Savage, Travis Scott, Metro Boomin",american dream,2024-01-01,gaming,gangster,0.758,165.409,0.681,-6.524,0.555,0.331,0.188,0.00465,0.0,73,220584,1,1,4,2024,1,1,gaming_gangster
01Lr5YepbgjXAWR9iOEyH1,Love Sosa,Chief Keef,Finally Rich,2012-01-01,hip-hop,gangster,0.413,131.964,0.772,-8.194,0.111,0.211,0.0891,0.0361,0.0,77,246213,0,0,4,2012,1,1,hip-hop_gangster
0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,"Future, Lil Uzi Vert",Pluto x Baby Pluto,2020-11-01,hip-hop,gangster,0.658,151.951,0.752,-6.297,0.0927,0.387,0.342,0.0421,0.0,70,213520,1,0,4,2020,11,4,hip-hop_gangster
792HwhrdO3ErRKL5yRe4Ge,Invincible,Pop Smoke,Meet The Woo 2,2020-02-01,hip-hop,gangster,0.732,142.791,0.548,-5.652,0.269,0.612,0.336,0.125,0.0,71,127547,0,11,4,2020,2,1,hip-hop_gangster
40mjsnRjCpycdUw3xhS20g,GATTI,"JACKBOYS, Pop Smoke, Travis Scott",JACKBOYS,2019-12-01,hip-hop,gangster,0.676,143.477,0.594,-5.808,0.163,0.472,0.344,0.135,0.0,69,181145,1,2,4,2019,12,4,hip-hop_gangster
1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch",Shoot For The Stars Aim For The Moon,2020-07-01,hip-hop,gangster,0.618,99.7,0.49,-5.655,0.259,0.286,0.104,0.0221,3.77e-06,68,201600,1,1,4,2020,7,3,hip-hop_gangster
3UnYMo1aeD0o8VtHy3R8cs,Neva Cared,Polo G,Neva Cared,2018-03-01,hip-hop,gangster,0.35,77.528,0.822,-12.207,0.0757,0.346,0.574,0.0213,0.0,68,186000,0,1,4,2018,3,1,hip-hop_gangster
1ipSpQfzBbhPFhYm6tfVIz,Mr. Glock,Key Glock,Yellow Tape,2020-01-01,hip-hop,gangster,0.946,150.141,0.804,-5.949,0.359,0.745,0.352,0.002,0.0,70,146880,1,7,4,2020,1,1,hip-hop_gangster
5SWnsxjhdcEDc7LJjq9UHk,Runnin,"21 Savage, Metro Boomin",SAVAGE MODE II,2020-10-01,hip-hop,gangster,0.626,143.01,0.819,-4.574,0.167,0.415,0.202,0.00748,0.101,78,195906,0,10,4,2020,10,4,hip-hop_gangster
2297mxrYLBAC4XkhXs39If,Armed & Dangerous,King Von,Welcome to O'Block,2020-10-01,hip-hop,gangster,0.592,188.051,0.696,-6.281,0.127,0.232,0.319,0.152,0.0,72,122680,1,1,4,2020,10,4,hip-hop_gangster
5vDNippoMr52KpXBO9b9KQ,Coffin,Lil Yachty,Lil Boat 3.5,2020-11-01,hip-hop,gangster,0.547,138.05,0.92,-4.98,0.0998,0.606,0.272,0.0241,1.45e-06,70,89536,0,6,4,2020,11,4,hip-hop_gangster
4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),"Lil Baby, Gunna",Street Gossip,2018-11-01,arabic,gangster,0.395,76.984,0.793,-5.578,0.109,0.128,0.385,0.277,1.4e-05,69,213287,1,1,4,2018,11,4,arabic_gangster
03ThZweiBWFP8tOGsk6QMO,Russian Cream,Key Glock,Glock Bond,2018-02-01,hip-hop,gangster,0.774,130.007,0.867,-5.791,0.157,0.549,0.315,0.11,0.0,69,142498,0,11,4,2018,2,1,hip-hop_gangster
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",Scary Hours 2,2021-03-01,hip-hop,gangster,0.449,136.006,0.578,-6.349,0.119,0.1,0.286,0.0618,2.17e-06,73,192956,1,1,4,2021,3,1,hip-hop_gangster
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage","Honestly, Nevermind",2022-06-01,gaming,gangster,0.673,165.921,0.529,-4.711,0.093,0.366,0.175,0.000307,2.41e-06,80,218365,1,0,4,2022,6,2,gaming_gangster
23TwR29GSeJBfXnXhmDlwR,"Crazy Story, Pt. 3",King Von,"Grandson, Vol. 1",2019-09-01,hip-hop,gangster,0.73,156.953,0.729,-5.14,0.118,0.41,0.261,0.00165,4.33e-05,75,191399,0,11,4,2019,9,3,hip-hop_gangster
577YBGuskWkVDCxZrLRB4v,Pure Cocaine,Lil Baby,Street Gossip,2018-11-01,arabic,gangster,0.487,127.05,0.964,-6.071,0.115,0.108,0.421,0.00127,6.07e-06,77,154024,0,10,4,2018,11,4,arabic_gangster
4mIHgQ3ofK2RK34UdbqMbe,Ambition For Cash,Key Glock,Yellow Tape 2,2021-11-01,hip-hop,gangster,0.732,149.012,0.841,-5.186,0.136,0.576,0.19,0.0115,2.18e-05,73,143480,0,7,4,2021,11,4,hip-hop_gangster
3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",The Melodic Blue,2021-09-01,hip-hop,gangster,0.611,134.093,0.711,-5.453,0.23,0.144,0.33,0.00588,0.0,79,252262,1,1,4,2021,9,3,hip-hop_gangster
6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,"21 Savage, Metro Boomin",SAVAGE MODE II,2020-10-01,hip-hop,gangster,0.733,130.029,0.847,-6.439,0.151,0.202,0.16,0.00574,1.04e-05,80,193591,0,10,4,2020,10,4,hip-hop_gangster
6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),"Lil Durk, Lil Baby, Polo G",Just Cause Y'all Waited 2,2020-05-01,arabic,gangster,0.48,143.029,0.846,-8.618,0.0989,0.419,0.359,0.269,0.0,68,169532,0,8,4,2020,5,2,arabic_gangster
1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),"Lil Tjay, Offset, Moneybagg Yo",Destined 2 Win,2021-04-01,hip-hop,gangster,0.575,120.031,0.88,-6.091,0.109,0.671,0.163,0.415,0.0,71,232048,1,6,4,2021,4,2,hip-hop_gangster
1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),"DJ Khaled, Lil Baby, Lil Durk",KHALED KHALED,2021-04-01,arabic,gangster,0.727,150.062,0.477,-4.053,0.108,0.227,0.286,0.000866,0.0,70,236524,1,2,4,2021,4,2,arabic_gangster
